"","fileID","Dim1","Dim2","Dim3","Dim4","lang4"
"52","fn000165",0.403803198420254,0.107873936614378,0.0465330544861365,0.110655371163957,"NAT_Dut"
"53","fn000166",0.57244564828417,0.285220966971725,0.189992843346166,0.0479486880761573,"NAT_Dut"
"54","fn000167",0.194253266144815,0.166834603910876,0.179950840151165,0.182009176622836,"NAT_Dut"
"55","fn000168",0.336416572762991,-0.030642815207602,-0.100801732868219,-0.0227133470686092,"NAT_Dut"
"56","fn000169",0.427860587021423,0.147844665395835,-0.104300062824901,0.105737015123877,"NAT_Dut"
"57","fn000170",0.527468330758373,0.163284294180502,0.0613768156711541,-0.0385083954122526,"NAT_Dut"
"58","fn000171",0.522059088036166,0.157496522870875,0.0786510474847947,-0.0136712436352072,"NAT_Dut"
"59","fn000172",0.469713263262761,0.149290560073923,0.124627869678921,-0.0365825291840592,"NAT_Dut"
"60","fn000173",0.519522756372534,0.297595254061538,0.215436557412183,0.164650121878503,"NAT_Dut"
"61","fn000174",0.758233833102684,0.25620707984103,0.0949416897586175,-0.32281142010515,"NAT_Dut"
"62","fn000175",0.158248643942202,-0.182087686277594,-0.157480544004682,0.11617240641653,"NAT_Dut"
"63","fn000176",0.020577147799101,0.229927735392561,0.107856593002755,0.0883623421491719,"NAT_Dut"
"64","fn000177",0.341322670806874,0.25155110388021,0.0957608094837231,0.0700436081843634,"NAT_Dut"
"65","fn000178",0.541035152641689,0.0892024660463166,0.117226811059121,0.0607602930078103,"NAT_Dut"
"66","fn000191",-0.112696228307902,-0.146359039804443,0.372038837342938,-0.00643088758741125,"NAT_Dut"
"67","fn000192",0.232247511013576,-0.190579049920321,0.0584581956434431,0.100413947602199,"NAT_Dut"
"68","fn000193",0.359275156855583,-0.15111713848841,-0.230994755135897,-0.159951639603999,"NAT_Dut"
"69","fn000194",0.0427283509576119,-0.815720191852371,0.0776615030933642,0.0587437871598425,"NAT_Dut"
"70","fn000195",0.0758477761866863,-0.27097803049945,-0.115908082827237,-0.0570938677745456,"NAT_Dut"
"71","fn000196",0.230192955354917,-0.405427164297963,0.0876742494704717,-0.0445123981371794,"NAT_Dut"
"72","fn000197",0.573832424554483,0.0746642017175231,0.0262806751101812,0.00406059795121293,"NAT_Dut"
"73","fn000198",0.391237833295684,0.00876533295659446,0.0615285754117066,0.0676169187136413,"NAT_Dut"
"74","fn000199",0.318299826560719,0.40806365958381,0.0618056425324499,-0.256796408306936,"NAT_Dut"
"75","fn000200",0.345772299276018,0.115627973079477,0.150388086746584,0.222881653059832,"NAT_Dut"
"76","fn000201",0.402619465347265,0.120192430269516,-0.116581374155846,0.0868119190806299,"NAT_Dut"
"77","fn000202",0.30892006433755,-0.0103015870833682,-0.15865479912699,-0.0615763938701129,"NAT_Dut"
"78","fn000203",0.490848378607965,0.195321907565333,-0.00397084455391813,-0.258325927680951,"NAT_Dut"
"79","fn000204",0.262351234380107,-0.133702811068677,-0.0837838671520505,0.111668845838156,"NAT_Dut"
"80","fn000208",0.147203834545175,-0.0569993709402693,-0.000461164815514507,-0.198180150595477,"NAT_Dut"
"81","fn000211",0.306630138203267,-0.144350272286124,0.04817973930416,-0.0756150521861123,"NAT_Dut"
"82","fn000212",0.224026243971543,-0.0972045459077291,0.157544058679117,0.0787541416643482,"NAT_Dut"
"83","fn000213",0.298805687742461,0.0598933829123761,0.293125445972129,-0.151360274638069,"NAT_Dut"
"84","fn000214",0.200340198538505,-0.293363770319398,-0.213548033670598,0.00355157833053669,"NAT_Dut"
"85","fn000215",0.322527061753666,0.0232353352294345,-0.126619950752863,-0.118939721886691,"NAT_Dut"
"86","fn000216",0.342391747705109,0.110169026813083,-0.0973163110331929,-0.0934330751643139,"NAT_Dut"
"87","fn000217",0.496783847505589,0.00320504817718976,-0.0230893992253801,-0.108201449051706,"NAT_Dut"
"88","fn000218",0.251730135321476,-0.056926600775266,0.152084026465284,0.0595741499019089,"NAT_Dut"
"89","fn000219",0.330085898714664,-0.0429418005333132,0.0775349842782956,-0.0897492132711591,"NAT_Dut"
"90","fn000220",0.41394990181024,-0.26070007869599,-0.0337556897357469,-0.0979192969471144,"NAT_Dut"
"91","fn000221",0.302428483089743,-0.389338660613327,-0.0945843924092872,-0.0158443385168263,"NAT_Dut"
"92","fn000222",0.0958795036068993,-0.112932288819639,0.0387719597336862,-0.135038683764507,"NAT_Dut"
"93","fn000226",0.583705463005298,-0.492004528587927,0.0755503773658598,-0.00336199009585487,"NAT_Dut"
"94","fn000227",0.557980636429327,0.0932363759944269,0.111725427654585,0.230672152062832,"NAT_Dut"
"95","fn000228",0.431541754032623,0.324120964261737,0.311377998296832,0.238248547134952,"NAT_Dut"
"96","fn000229",0.486240465615095,0.162106597830323,-0.0232550251354501,-0.267823304376715,"NAT_Dut"
"97","fn000230",0.451631992093612,-0.159081296032067,0.0710524255726877,0.0520630543283885,"NAT_Dut"
"98","fn000231",0.351904652467927,0.142601501095868,0.0999629418234232,0.074977809729133,"NAT_Dut"
"99","fn000232",0.650933270488196,0.452650578879281,0.0790837443419246,-0.175416613446014,"NAT_Dut"
"100","fn000233",0.483757603345855,0.413685082771662,-0.0879850390172857,0.126068395714255,"NAT_Dut"
"101","fn000234",0.419422485762475,0.401429681504816,0.0754031516735272,0.0696386590569962,"NAT_Dut"
"102","fn000235",0.261850820391158,-0.132866698784508,-0.156920515924706,0.273976182907026,"NAT_Dut"
"103","fn000236",0.000807190695598361,0.512487403283934,0.229036045122799,0.171583864116753,"NAT_Dut"
"104","fn000237",0.150044669711379,-0.185762482998683,0.297521154669332,-0.00149512723957571,"NAT_Dut"
"105","fn000238",0.580912339100711,0.133533995672366,0.0880222972952291,-0.373300668843841,"NAT_Dut"
"106","fn000241",0.165093685204677,0.0801237943982312,0.00665044738451345,0.01159487452245,"NAT_Dut"
"107","fn000242",0.159276439101802,0.131718823414072,-0.256840559147993,0.14019885936291,"NAT_Dut"
"108","fn000243",0.0386163460288167,-0.137231237146723,-0.190200986313548,-0.256872287975154,"NAT_Dut"
"109","fn000244",0.428240876663981,0.302249497439427,-0.0202825721827152,-0.102878768628787,"NAT_Dut"
"110","fn000245",0.327143148714302,0.239391675935531,0.0487417611750572,0.0452909364216045,"NAT_Dut"
"111","fn000246",0.381282998667339,0.361870853899707,-0.186122787496103,0.0265297178969415,"NAT_Dut"
"112","FR_NL_244",-0.136190433497169,0.0207553022216842,-0.101312364796467,-0.167074213792857,"Fra_Dut"
"113","FR_NL_245",-1.82675346250068,0.423925709033009,0.0788413003344705,0.707843768596689,"Fra_Dut"
"114","FR_NL_246",-0.552915299779511,-0.437577741296679,0.0527522043590668,0.234087005586283,"Fra_Dut"
"115","FR_NL_247",-1.54113136175214,0.524649560078579,-0.354793485394001,0.0438071996764357,"Fra_Dut"
"116","FR_NL_248",-0.254212227494167,-0.37354658194603,0.159723979964655,0.0816074613530067,"Fra_Dut"
"117","FR_NL_249",-0.00959874598915693,0.294170017073179,0.20455670870241,0.128294861095751,"Fra_Dut"
"118","FR_NL_250",-1.31659577176616,-0.391598974382629,0.173737844504516,-0.372912177039451,"Fra_Dut"
"119","FR_NL_251",-2.61992362908849,0.341732138787952,-3.23435103582223,-0.416222660160302,"Fra_Dut"
"120","FR_NL_252",-0.641464626232292,-0.120177175163201,-0.380273485267125,0.398831741473842,"Fra_Dut"
"121","FR_NL_253",-1.23084397422597,0.205473227724238,-1.01948364717584,0.2199758463254,"Fra_Dut"
"122","FR_NL_254",-0.9441078477165,0.397533914894505,0.226102371133733,-0.117282678686833,"Fra_Dut"
"123","FR_NL_255",-0.565133118500034,0.26508573839005,0.141480392646653,0.367209245179842,"Fra_Dut"
"124","FR_NL_256",-0.966154213431121,-0.141308151325619,0.281695865863125,0.00496969132152412,"Fra_Dut"
"125","FR_NL_257",0.223032473736341,-0.309282091987611,0.237251047178429,0.655824629702774,"Fra_Dut"
"126","FR_NL_258",-0.903409498817268,-0.0750467152519824,0.0622356923765145,-0.238071575001554,"Fra_Dut"
"127","FR_NL_259",-0.703607647980563,0.0609099112572439,0.293115282932289,-0.163970629379481,"Fra_Dut"
"128","FR_NL_260",0.316587583562073,-0.474712620580234,0.130764528251307,-0.0454600712931874,"Fra_Dut"
"129","FR_NL_261",-0.481502423589343,-0.301317374242422,0.578488401682339,0.292782349794833,"Fra_Dut"
"130","FR_NL_262",0.323412659686682,-0.969537070086957,-0.097261194662432,-0.11281163827236,"Fra_Dut"
"131","FR_NL_263",-0.618645789203269,0.265309744117128,-0.910597518923227,0.0495871355291479,"Fra_Dut"
"132","FR_NL_264",-0.0113668851886077,-0.284032459300007,0.0570642793052513,-0.0301685089086606,"Fra_Dut"
"133","FR_NL_265",-0.342767112251244,-0.216338751350214,-0.11270133985803,0.14513005039542,"Fra_Dut"
"134","FR_NL_266",-1.18784863428525,0.224495225217887,0.0301273489489838,0.146010523384098,"Fra_Dut"
"135","FR_NL_267",-0.675480020105671,0.0352918884493805,0.1115694107957,0.116618511022341,"Fra_Dut"
"136","FR_NL_268",-0.716774968693236,0.292425967104567,-0.75126319911582,0.0237972124510014,"Fra_Dut"
"137","FR_NL_269",-0.732081989754261,-0.261485941202136,0.668444048437796,-0.466937133810239,"Fra_Dut"
"138","FR_NL_270",-0.642872809867796,0.0959389872120838,0.254799050159234,-2.27203296996104,"Fra_Dut"
"139","FR_NL_271",-2.03732901821412,0.363304150831761,0.615154545333747,0.482955966116476,"Fra_Dut"
"140","FR_NL_272",-0.978288178019636,0.301224643938425,-1.2932580153208,0.0317358676741675,"Fra_Dut"
"141","fv600002",0.00391719589181771,0.305365656440948,0.0671171348850067,0.0712654548088917,"NAT_Dut"
"142","fv600003",0.341140926635709,-0.0198991522642296,0.0975777157634737,-0.0125321598760479,"NAT_Dut"
"143","fv600004",0.804659318813907,0.471553528910058,0.323813346761635,0.17202114988769,"NAT_Dut"
"144","fv600005",0.916261664932979,0.413862700103212,0.252273810300892,-0.0576841616021226,"NAT_Dut"
"145","fv600006",-0.181582748307623,-0.321695342455849,0.228863862465157,-0.0832512600048582,"NAT_Dut"
"146","fv600007",0.0871593606988731,0.296517848245132,0.130228502344994,0.0901966602676239,"NAT_Dut"
"147","fv600008",0.438306292706984,-0.0825632508678208,0.164340408686495,0.204782328735801,"NAT_Dut"
"148","fv600009",0.382530420226034,-0.470968569374725,0.0787856300395989,0.0784869312559082,"NAT_Dut"
"149","fv600010",0.401577043062303,0.100313366537009,-0.158086803343497,0.166863231111448,"NAT_Dut"
"150","fv600011",0.133644065028392,0.131901837788532,0.379683570796683,-0.323337923448791,"NAT_Dut"
"151","fv600012",0.466731373048691,-0.0377492916198459,0.195366495285191,-0.119076566059141,"NAT_Dut"
"152","fv600013",0.273687857528315,-0.272292666347635,0.326045935438419,0.108358402414753,"NAT_Dut"
"153","fv600014",0.156946637548644,0.0180002116077052,0.0385117247952917,0.0237565342176913,"NAT_Dut"
"154","fv600015",-0.127862734160391,0.030650302389336,0.126311579858739,0.223600647414819,"NAT_Dut"
"155","fv600016",0.374586236451152,-0.183399879757502,-0.440815277720673,-0.277619528080222,"NAT_Dut"
"156","fv600017",0.335863538501408,0.0717002666174634,0.078256979093705,-0.144579849310666,"NAT_Dut"
"157","fv600018",-0.0817150428116239,0.256187701438065,-0.0477514132755891,-0.330303255095821,"NAT_Dut"
"158","fv600019",-0.0329971581147268,0.216020052355373,0.240739103690352,0.213902114164692,"NAT_Dut"
"159","fv600020",-0.00588032723477755,-0.178279473326083,-0.12083268619683,0.210618350279141,"NAT_Dut"
"160","fv600021",0.75870893589792,0.365981512957488,0.294702238002931,0.0107952381734726,"NAT_Dut"
"161","fv600331",-0.119619370154621,0.264179610400417,0.24135319989308,0.401003795630802,"NAT_Dut"
"162","fv600332",-0.0091579753567288,-0.385116972495214,0.0220217706714324,0.925016852714303,"NAT_Dut"
"163","fv600333",0.504159568062125,-0.474300447555738,-0.101180675388795,-0.0143126584342921,"NAT_Dut"
"164","fv600334",0.0230488370037455,-0.1615450203,0.425336435675228,-0.327372358405633,"NAT_Dut"
"165","fv600336",0.798623191411598,0.409457269127036,0.436715067483228,-1.04924312519378,"NAT_Dut"
"166","fv600337",0.704912452998896,0.0507667384458121,0.108624671078278,0.331013053296437,"NAT_Dut"
"167","fv600338",0.109281041811469,0.387500686292196,0.108637438157351,-0.302115746462419,"NAT_Dut"
"168","fv600573",0.537730495403516,0.282146042833715,0.0720554057167555,0.25303642972059,"NAT_Dut"
"169","fv600574",0.696791178030376,0.134502368664341,0.138233954694424,-0.190035969325562,"NAT_Dut"
"170","fv600575",0.449445671919042,-0.222868463322811,0.024009270728773,0.0823691170870378,"NAT_Dut"
"171","fv600576",0.453299721827717,0.144689960940051,0.16403558713039,0.422092808471967,"NAT_Dut"
"172","fv600577",0.542552978827667,0.456530857227095,0.303672249224156,-0.288200160385695,"NAT_Dut"
"173","fv600578",-0.115041553089128,-0.0990008895865621,0.282877664235373,-0.0376527755582541,"NAT_Dut"
"174","fv600579",0.0168943785572919,0.371982212784587,0.472733265439047,0.0327028837705585,"NAT_Dut"
"175","fv600580",0.479785235180963,0.280645780075672,0.0844360062954386,-0.0686182086418545,"NAT_Dut"
"176","fv600581",0.107509229595303,0.154445775597664,0.11970849064006,0.112151130266772,"NAT_Dut"
"177","fv600582",0.0852143851580752,0.165334137364601,-0.440551404833419,-0.313605703886083,"NAT_Dut"
"178","fv600583",-0.506310822965851,-0.343814572744398,-0.299019427301336,-0.0463159680478298,"NAT_Dut"
"179","fv600588",-0.0881221383753622,-0.505907628346954,0.122670408557923,-0.147981829432095,"NAT_Dut"
"180","fv600589",0.224514241251723,0.217640518319746,-0.0480371051687519,0.137236045075394,"NAT_Dut"
"181","fv600590",0.359603952463276,-0.150684091805857,0.103949302308071,-0.235269315284726,"NAT_Dut"
"182","fv600591",0.47649509486368,0.0563853348422351,0.245816004893795,-0.137205858046324,"NAT_Dut"
"183","fv600592",0.430751821527158,-0.146302919231071,0.112432527797275,-0.214954629353974,"NAT_Dut"
"184","fv600593",0.23970459966567,0.146756664103626,-0.0611559183110498,-0.0900631099587435,"NAT_Dut"
"185","fv600595",0.427289369511906,-0.316918803025411,-0.083025996641541,0.0599240714111493,"NAT_Dut"
"186","fv600596",0.517657330878864,0.113072123647525,0.0523560360954325,-0.116112096847974,"NAT_Dut"
"187","fv600597",0.224019722778703,0.210484579306461,-0.170339976648284,-0.0362867648602325,"NAT_Dut"
"188","fv600598",0.214776793658855,0.199075895267475,-0.00988985114621611,0.0228278122241032,"NAT_Dut"
"189","fv600623",0.278229369926044,-0.314781706123046,-0.165082586393718,-0.520557961061203,"NAT_Dut"
"190","fv600624",-0.372151670962652,0.278073886057267,-0.0695174952522313,-0.0557748055100841,"NAT_Dut"
"191","fv600625",0.0256963536837243,0.178688717336495,0.127978206536366,-0.0786221608543751,"NAT_Dut"
"192","fv600626",0.325530378117838,0.215505777893631,0.248410279531969,0.835371455972736,"NAT_Dut"
"193","fv600627",0.197758890637181,-0.353469421636613,-0.317518950947304,-0.236422365971175,"NAT_Dut"
"194","fv600628",0.471526673379532,0.293906981113901,0.232021047301009,0.448102681896023,"NAT_Dut"
"195","fv600629",0.64798278783523,0.0721832862609678,-0.343398366079335,0.731039399612821,"NAT_Dut"
"196","fv600630",0.348188943722261,-0.14704527272264,-0.161355802528016,-0.170349309081757,"NAT_Dut"
"197","fv600631",0.61390897452777,-0.0568664187384058,0.0297446141944307,-0.620381477249627,"NAT_Dut"
"198","fv600632",0.0608174346444397,0.185950661444421,0.338370358950967,-0.13989081953827,"NAT_Dut"
"199","fv600633",0.083967061909694,-0.0620489562298185,0.131263635681655,0.0107220436946743,"NAT_Dut"
"200","fv600634",0.303797898861332,0.105611027065681,-0.241162050940745,0.419424847411618,"NAT_Dut"
"201","fv600636",0.425062790443888,-0.373705809123881,-0.0276482242188698,0.0603493043374138,"NAT_Dut"
"202","fv600637",-0.368753004401902,0.0441236005805201,0.027956015852703,0.134324804971961,"NAT_Dut"
"203","fv600638",0.493379870609982,0.0257707266325203,0.129252259166135,0.447292316402614,"NAT_Dut"
"204","fv600639",0.423737689424592,0.0895525007808714,0.114225414807842,0.153349265344136,"NAT_Dut"
"205","fv600640",0.512967751143438,0.30766740688238,-0.269434765477252,-0.208742381766119,"NAT_Dut"
"206","fv600641",0.680438970184705,-0.462906125874722,0.00482195011209906,1.61723500813,"NAT_Dut"
"207","fv600642",0.241472336118924,-0.304805375207342,-0.105373362160953,-0.130655665323978,"NAT_Dut"
"208","fv600643",0.522018532680803,0.184247291303706,0.109520489853555,0.151507740273577,"NAT_Dut"
"209","fv600644",0.37988613841236,-0.22875987141239,0.0401647438068815,-0.103791230866419,"NAT_Dut"
"210","fv600645",0.803174910075947,-0.0437416726444181,0.00740312150518159,-0.552520808877854,"NAT_Dut"
"211","fv600646",0.627633011637448,0.498075419392795,-0.196844294400048,-0.120691350872278,"NAT_Dut"
"212","fv600647",0.74969380637701,0.111991066892929,0.349258530678302,0.0157070323072773,"NAT_Dut"
"213","fv600648",0.377000273184171,-0.0723914371897264,0.231551986356332,0.00328077602190043,"NAT_Dut"
"214","fv600649",0.440438172482569,-0.321873536545273,-0.0589554442799879,0.0270399756030659,"NAT_Dut"
"215","fv600650",0.0376576599395963,-0.076638029695581,0.11827382676272,-0.150152232134165,"NAT_Dut"
"216","fv600651",0.305536511994998,0.178969277435117,-0.0175822764303508,-0.526177914665703,"NAT_Dut"
"217","fv600652",0.496627519080125,0.378738001363463,-0.169213902295056,0.422441562816703,"NAT_Dut"
"218","fv600653",0.0342752721832119,0.18987656441068,0.0896996673150987,0.00927553892644462,"NAT_Dut"
"219","fv600654",0.0913104812583551,0.197183796960956,0.344972850327784,-0.450001181177215,"NAT_Dut"
"220","fv600655",0.524343526090466,-0.461411064109291,-0.106654191783993,0.64477636068363,"NAT_Dut"
"221","fv600656",0.18915473710538,0.177132621978265,-0.00421779131139497,0.149553424158117,"NAT_Dut"
"222","fv600657",-0.153990189899022,0.651304293476017,-0.741328165360821,0.0690627379611464,"NAT_Dut"
"223","fv600658",0.504466008477931,0.0317192810689026,-0.11560132746297,-0.234357303648087,"NAT_Dut"
"224","fv600659",0.245656963413064,-0.0953634982947095,-0.450840925442151,-0.128066843067695,"NAT_Dut"
"225","fv600660",0.39589798087257,0.0154001795234567,-0.0886925826750119,-0.186352056005745,"NAT_Dut"
"226","fv600667",-0.00610238571126666,0.407074884010346,0.358655446708163,-0.0101856867468004,"NAT_Dut"
"227","fv600668",0.281092269333843,0.143142219685966,-0.568922962584256,0.0644892774287914,"NAT_Dut"
"228","fv600669",0.602857095870495,-0.0245746053079131,0.218531752043645,0.292298522234092,"NAT_Dut"
"229","fv600670",0.751330484015554,0.137209285376021,0.0215396645872575,0.299612087493563,"NAT_Dut"
"230","fv600671",0.0280383047426531,0.20364935620498,-0.0752466627927406,-0.214612841261285,"NAT_Dut"
"231","fv600672",0.0866336742183099,0.177721617156922,0.130647779144739,0.0158025788790742,"NAT_Dut"
"232","fv600673",0.229537772270941,0.212461420984577,0.260001480375327,0.452772595801754,"NAT_Dut"
"233","fv600674",0.4943196229252,-0.492523319220501,0.0883592391462949,0.381626277764614,"NAT_Dut"
"234","fv600675",-0.0390888979241852,0.258765813823688,-0.946615570947802,-0.101876895009471,"NAT_Dut"
"235","fv600676",0.197998182236528,0.227584826610699,-0.228354859926575,0.190652981297571,"NAT_Dut"
"236","fv600677",0.145181155944709,0.370977015577575,0.201939471733545,-0.0519699535686619,"NAT_Dut"
"237","fv600678",0.312445368770273,0.215126416763571,-0.0974461361865061,0.0380079496469227,"NAT_Dut"
"238","fv600679",0.265129536153838,-0.110277737106475,0.0435298535587341,-0.328038802541872,"NAT_Dut"
"239","fv600680",-0.0654015315240241,-0.288305218097216,0.0958517761757701,-0.166922901399437,"NAT_Dut"
"240","fv600681",0.167700852130456,0.299962128455985,0.0596139563343841,-0.072647023573446,"NAT_Dut"
"241","fv600682",0.118841071796176,0.323101332340048,0.410577443592828,0.05403951513515,"NAT_Dut"
"242","fv600683",-0.178359745896814,-1.45420607810921,-0.0105454289687557,-0.234320701279964,"NAT_Dut"
"243","fv600684",-0.392460694350921,-0.555026868761212,0.433410233914237,0.137072012566739,"NAT_Dut"
"244","fv600685",0.395603395612982,-0.352654845767005,0.321440941876221,0.297183001357254,"NAT_Dut"
"245","fv600686",0.10224442791906,0.49951037547188,-0.166030909463022,-0.524113997988889,"NAT_Dut"
"246","fv600687",0.229844089605891,-0.132903978467698,0.326855051983944,0.482637610275216,"NAT_Dut"
"247","fv600688",-0.0171662740856719,0.333457161670942,0.243805295627501,0.0751475161810008,"NAT_Dut"
"248","fv600689",0.349091979394393,-0.206504323089386,0.0678172573786259,0.196063282345149,"NAT_Dut"
"249","fv600690",0.355033138377462,0.0587752418700198,0.174127995022477,0.220489207466329,"NAT_Dut"
"250","fv600691",0.151996865123051,0.151800947067067,0.0197157540339607,-0.0696693754745084,"NAT_Dut"
"251","fv600692",0.2269231141151,-0.473303979912785,0.194472460809519,-0.123771569202148,"NAT_Dut"
"252","fv600693",-0.149331804091422,0.0249337556937035,0.272403360966814,0.134580881325261,"NAT_Dut"
"253","fv600694",-0.171101230547465,-0.263112451699319,0.14853200964876,-0.261749869141919,"NAT_Dut"
"254","fv600695",0.697608897749067,-0.772789254647553,-0.316290945846867,-0.462249606697318,"NAT_Dut"
"255","fv600696",-0.0724389763983961,0.24988758280169,-0.013628508770114,-0.0399207696409465,"NAT_Dut"
"256","fv600697",0.141579695714457,-0.0191712861573313,-0.0588772781317574,0.350734685547801,"NAT_Dut"
"257","fv600698",-0.0255769162831461,0.0674509165845504,-0.203706415567822,-0.245194622819432,"NAT_Dut"
"258","fv600699",-0.387449017697172,0.184331231591495,-0.579045123259984,-0.205416565910002,"NAT_Dut"
"259","fv600700",-0.370011808875915,-0.00377582368606876,0.124987626944191,-0.177947835155213,"NAT_Dut"
"260","fv600701",0.452575356535462,-0.174644948902438,0.231309956804502,0.256596573913246,"NAT_Dut"
"261","fv600702",0.227830705884709,-0.192536945814697,0.0875030958052496,0.103132993066775,"NAT_Dut"
"262","fv600703",0.230316059294308,-0.0583268310801495,0.383721126902843,0.362064199686541,"NAT_Dut"
